"with_Year_or_CO2","what","site","sp","parameter","Value","Std.Error","DF","t.value","p.value"
"CO2","log_agb_inc_dbh","HarvardForest","ACRU","(Intercept)",-1.0901224521119,0.486664385120702,4872,-2.23998814263249,0.0251366084804348
"CO2","log_agb_inc_dbh","HarvardForest","ACRU","CO2",-0.0260854286206634,0.00167117257697255,4872,-15.6090573649306,1.23428760776493e-53
"CO2","log_agb_inc_dbh","HarvardForest","ACRU","dbh",0.195710809597283,0.0128075726777378,4872,15.2808666030425,1.58039474039876e-51
"CO2","log_agb_inc_dbh","HarvardForest","ACRU","pre",0.0023831941732559,0.000600253047526277,4872,3.97031582442999,7.28115600668399e-05
"CO2","log_agb_inc_dbh","HarvardForest","ACRU","I(pre^2)",-9.58590332457855e-06,2.67004943363137e-06,4872,-3.59015949436611,0.000333730219573538
"CO2","log_agb_inc_dbh","HarvardForest","BEAL","(Intercept)",-4.84649005622588,0.468562821062439,2918,-10.3433090257497,1.18999606360095e-24
"CO2","log_agb_inc_dbh","HarvardForest","BEAL","CO2",-0.0169413020686087,0.00150552580189763,2918,-11.2527477425197,8.71469551102443e-29
"CO2","log_agb_inc_dbh","HarvardForest","BEAL","dbh",0.44577831864429,0.0282356825115125,2918,15.7877649482187,6.06520840266297e-54
"CO2","log_agb_inc_dbh","HarvardForest","BEAL","I(dbh^2)",-0.0155447639859143,0.00117706866196445,2918,-13.206335779912,1.01820590350273e-38
"CO2","log_agb_inc_dbh","HarvardForest","BEAL","pet",0.267728941085271,0.0505849537516484,2918,5.29265959992196,1.29486621730105e-07
"CO2","log_agb_inc_dbh","HarvardForest","QURU","(Intercept)",-2.84636667353273,0.19444954107131,15139,-14.6380734963467,3.42663502300758e-48
"CO2","log_agb_inc_dbh","HarvardForest","QURU","CO2",-0.0148051928268451,0.00064245392253983,15139,-23.0447543511219,1.60030251847377e-115
"CO2","log_agb_inc_dbh","HarvardForest","QURU","dbh",0.161140930554348,0.00453769408372003,15139,35.5116337904919,2.18019795383479e-265
"CO2","log_agb_inc_dbh","HarvardForest","QURU","I(dbh^2)",-0.00152669496023399,9.99906409769245e-05,15139,-15.2683785734138,3.04313528043488e-52
"CO2","log_agb_inc_dbh","HarvardForest","QURU","pet",-0.102489008101403,0.00614043407484899,15139,-16.6908408839035,5.46947995499626e-62
"CO2","log_agb_inc_dbh","HarvardForest","QURU","pre",0.000867123821557245,0.000118391337025615,15139,7.32421681638443,2.52407018579526e-13
"CO2","log_agb_inc_dbh","HarvardForest","QURU","I(pre^2)",-3.13131512580908e-06,5.24309615871971e-07,15139,-5.97226339364658,2.39222277234636e-09
"CO2","log_agb_inc_dbh","HarvardForest","TSCA","(Intercept)",-3.45307787237724,0.374905147627556,4761,-9.21053736986202,4.75578144616373e-20
"CO2","log_agb_inc_dbh","HarvardForest","TSCA","CO2",-0.0196645792855619,0.00124933117020155,4761,-15.7400853789547,1.85747023028843e-54
"CO2","log_agb_inc_dbh","HarvardForest","TSCA","dbh",0.353016031814568,0.0125483733473595,4761,28.1324138230914,3.18839589298918e-161
"CO2","log_agb_inc_dbh","HarvardForest","TSCA","I(dbh^2)",-0.0059454373584103,0.000341608168007263,4761,-17.4042599540064,8.03965920291917e-66
"CO2","log_agb_inc_dbh","HarvardForest","TSCA","pet",0.222348506262401,0.0255022430761321,4761,8.71878232822976,3.82686445188875e-18
"CO2","log_agb_inc_dbh","HarvardForest","TSCA","pre",0.00111773376194687,0.000136744141379606,4761,8.17390603114767,3.79225606617103e-16
"","log_BAI_dbh","HarvardForest","BEAL","(Intercept)",-1.189086816975,0.247460272344563,2919,-4.80516248409896,1.6243949288801e-06
"","log_BAI_dbh","HarvardForest","BEAL","dbh",0.315709512235866,0.0305678935035167,2919,10.3281409364877,1.38576394346402e-24
"","log_BAI_dbh","HarvardForest","BEAL","I(dbh^2)",-0.0148247912464716,0.00130850166952933,2919,-11.3295929166098,3.76888722829155e-29
"","log_BAI_dbh","HarvardForest","BEAL","pet",0.214653885367919,0.0498705484083882,2919,4.30422147376696,1.73088120006209e-05
"","log_BAI_dbh","HarvardForest","TSCA","(Intercept)",-0.874670695105366,0.115984222745928,4762,-7.54129030998807,5.53977989004886e-14
"","log_BAI_dbh","HarvardForest","TSCA","dbh",0.175303283844129,0.0113166401339713,4762,15.4907535954852,7.6507970488286e-53
"","log_BAI_dbh","HarvardForest","TSCA","I(dbh^2)",-0.0034717779173375,0.000356075382542057,4762,-9.75012058556853,2.97184546078093e-22
"","log_BAI_dbh","HarvardForest","TSCA","pet",0.188317888332567,0.0227962200546765,4762,8.2609260605876,1.85462187457285e-16
"","log_BAI_dbh","HarvardForest","TSCA","pre",0.000944970604845296,0.000122975972999085,4762,7.68418888502979,1.85751274358549e-14
"","log_BAI_dbh","HarvardForest","ACRU","(Intercept)",0.0646016315664006,0.0770282732701802,4874,0.838674279245588,0.401693244037404
"","log_BAI_dbh","HarvardForest","ACRU","pre",0.00232630376681971,0.000597790096624944,4874,3.8915060318894,0.000100953408886025
"","log_BAI_dbh","HarvardForest","ACRU","I(pre^2)",-9.61027322733122e-06,2.65971306138578e-06,4874,-3.61327444183923,0.000305403387939831
"","log_BAI_dbh","HarvardForest","QURU","(Intercept)",1.12256444510919,0.0640739868266373,15140,17.5198157740125,4.74213931677642e-68
"","log_BAI_dbh","HarvardForest","QURU","dbh",0.0952611007043859,0.00517811524395412,15140,18.3968676277746,9.07342332519649e-75
"","log_BAI_dbh","HarvardForest","QURU","I(dbh^2)",-0.00146610253492581,0.000113687395338227,15140,-12.8959110248244,7.50948100612353e-38
"","log_BAI_dbh","HarvardForest","QURU","pet",-0.111612736109952,0.0061348372426338,15140,-18.1932676769815,3.50891721884102e-73
"","log_BAI_dbh","HarvardForest","QURU","pre",0.000804061563123631,0.000118496382627179,15140,6.78553678430352,1.19947911344061e-11
"","log_BAI_dbh","HarvardForest","QURU","I(pre^2)",-2.90974788485885e-06,5.24863667918754e-07,15140,-5.5438165426784,3.00895781860257e-08
"Year","log_BAI_dbh","HarvardForest","ACRU","(Intercept)",56.588795102779,3.71275962583217,4872,15.2417071951151,2.80235138914966e-51
"Year","log_BAI_dbh","HarvardForest","ACRU","dbh",0.156811416685601,0.0129300716234134,4872,12.1276525956477,2.2713653702819e-33
"Year","log_BAI_dbh","HarvardForest","ACRU","pre",0.00229811508625137,0.00059834647835345,4872,3.84077648885876,0.000124203670884536
"Year","log_BAI_dbh","HarvardForest","ACRU","I(pre^2)",-9.34906826681149e-06,2.66185521282896e-06,4872,-3.51223771366419,0.000448380695622064
"Year","log_BAI_dbh","HarvardForest","ACRU","Year",-0.0295168675773774,0.00193057396019705,4872,-15.289166945132,1.39947295859525e-51
"Year","log_BAI_dbh","HarvardForest","BEAL","(Intercept)",60.7459427699674,3.95040120173113,2918,15.3771578297788,2.28328185249225e-51
"Year","log_BAI_dbh","HarvardForest","BEAL","dbh",0.479978373105963,0.026790299008172,2918,17.9161260185843,3.48555372723499e-68
"Year","log_BAI_dbh","HarvardForest","BEAL","I(dbh^2)",-0.0153163278350007,0.00105207750712465,2918,-14.5581744037666,2.11008646752607e-46
"Year","log_BAI_dbh","HarvardForest","BEAL","pet",0.262441165054029,0.050458903727015,2918,5.20108733383999,2.11825112072673e-07
"Year","log_BAI_dbh","HarvardForest","BEAL","Year",-0.0323995583705003,0.00206583997941847,2918,-15.6834792110185,2.76954552574109e-53
"Year","log_BAI_dbh","HarvardForest","QURU","(Intercept)",50.95127814402,1.72276063884211,15139,29.5753669983226,6.13852829336556e-187
"Year","log_BAI_dbh","HarvardForest","QURU","dbh",0.163679240333228,0.00473144021058365,15139,34.5939572409893,1.86270411989399e-252
"Year","log_BAI_dbh","HarvardForest","QURU","I(dbh^2)",-0.00139188547119025,8.41880187212578e-05,15139,-16.5330588880908,7.24276118741676e-61
"Year","log_BAI_dbh","HarvardForest","QURU","pet",-0.106300398686922,0.00613398008053028,15139,-17.329759355484,1.23197617982378e-66
"Year","log_BAI_dbh","HarvardForest","QURU","pre",0.000794630117012088,0.000118430944808939,15139,6.7096493935267,2.02016157694866e-11
"Year","log_BAI_dbh","HarvardForest","QURU","I(pre^2)",-2.87373306788013e-06,5.24532521891108e-07,15139,-5.47865565612481,4.3541011385228e-08
"Year","log_BAI_dbh","HarvardForest","QURU","Year",-0.0261015145769108,0.000905334547547606,15139,-28.8307948123876,5.47104319658266e-178
"Year","log_BAI_dbh","HarvardForest","TSCA","(Intercept)",49.673141249353,3.61801674827829,4761,13.7293839982888,4.25149098540154e-42
"Year","log_BAI_dbh","HarvardForest","TSCA","dbh",0.289383674283324,0.0130993969094597,4761,22.0913738459474,4.90419059047115e-103
"Year","log_BAI_dbh","HarvardForest","TSCA","I(dbh^2)",-0.004888351086964,0.00033777193962957,4761,-14.4723421736127,1.73574667322925e-46
"Year","log_BAI_dbh","HarvardForest","TSCA","pet",0.198372690003768,0.022763240774528,4761,8.71460667523873,3.96827542208559e-18
"Year","log_BAI_dbh","HarvardForest","TSCA","pre",0.000991838866919006,0.000122544391785866,4761,8.09371079708112,7.28458401813457e-16
"Year","log_BAI_dbh","HarvardForest","TSCA","Year",-0.0260762606777139,0.00186653080922894,4761,-13.9704421426003,1.68873282799294e-43
"CO2","log_BAI_dbh","HarvardForest","ACRU","(Intercept)",7.66673532531174,0.50474961384555,4871,15.1891851227007,6.03244138091941e-51
"CO2","log_BAI_dbh","HarvardForest","ACRU","CO2",-0.0257848245894817,0.00163029217064517,4871,-15.8160758260145,5.51762563852791e-55
"CO2","log_BAI_dbh","HarvardForest","ACRU","dbh",0.0673258688586271,0.0372407152503001,4871,1.80785649271558,0.0706904956655798
"CO2","log_BAI_dbh","HarvardForest","ACRU","I(dbh^2)",0.00301396656158142,0.00164225981285141,4871,1.83525562642146,0.066528759788198
"CO2","log_BAI_dbh","HarvardForest","ACRU","pre",0.00236266027739194,0.00059990972743738,4871,3.93835967202008,8.3187020011947e-05
"CO2","log_BAI_dbh","HarvardForest","ACRU","I(pre^2)",-9.44943613822451e-06,2.66885669121726e-06,4871,-3.54063077621251,0.000402903949283948
"CO2","log_BAI_dbh","HarvardForest","BEAL","(Intercept)",3.45481555360583,0.468887526056049,2918,7.36811145876562,2.24127322056572e-13
"CO2","log_BAI_dbh","HarvardForest","BEAL","CO2",-0.0169234120564931,0.00150685082429353,2918,-11.2309803888036,1.10384481404159e-28
"CO2","log_BAI_dbh","HarvardForest","BEAL","dbh",0.379654717183074,0.0282603020436133,2918,13.4342059259368,5.73148438529548e-40
"CO2","log_BAI_dbh","HarvardForest","BEAL","I(dbh^2)",-0.0138987849451933,0.0011782062788766,2918,-11.7965632965778,2.07803284726154e-31
"CO2","log_BAI_dbh","HarvardForest","BEAL","pet",0.266675244441871,0.050394570295345,2918,5.29174557653693,1.30129392517599e-07
"CO2","log_BAI_dbh","HarvardForest","QURU","(Intercept)",5.38758819351996,0.183361904742556,15139,29.3822656406424,1.34499742097765e-184
"CO2","log_BAI_dbh","HarvardForest","QURU","CO2",-0.0142448057734799,0.000606320284510891,15139,-23.493863123796,6.52080683553306e-120
"CO2","log_BAI_dbh","HarvardForest","QURU","dbh",0.100191524484443,0.00424091996983685,15139,23.6249505289055,3.29735046323106e-121
"CO2","log_BAI_dbh","HarvardForest","QURU","I(dbh^2)",-0.000796961341294419,9.35601734027223e-05,15139,-8.51816870693434,1.77191165873836e-17
"CO2","log_BAI_dbh","HarvardForest","QURU","pet",-0.102943970654386,0.00616846252039792,15139,-16.6887567710705,5.66020588432998e-62
"CO2","log_BAI_dbh","HarvardForest","QURU","pre",0.000875196370589485,0.000118930611895815,15139,7.35888226452722,1.94981263281656e-13
"CO2","log_BAI_dbh","HarvardForest","QURU","I(pre^2)",-3.15846469096939e-06,5.26689981691541e-07,15139,-5.99681938286642,2.05797462120076e-09
"CO2","log_BAI_dbh","HarvardForest","TSCA","(Intercept)",4.61128849834689,0.352021212367821,4761,13.0994620106263,1.5277810949841e-38
"CO2","log_BAI_dbh","HarvardForest","TSCA","CO2",-0.0190707862686824,0.00117378760667006,4761,-16.247220672899,8.18589332026876e-58
"CO2","log_BAI_dbh","HarvardForest","TSCA","dbh",0.277738919639594,0.0117386573940069,4761,23.6601947154019,4.19525884114802e-117
"CO2","log_BAI_dbh","HarvardForest","TSCA","I(dbh^2)",-0.00460137438453255,0.000319175993872977,4761,-14.4164175027642,3.77724154984215e-46
"CO2","log_BAI_dbh","HarvardForest","TSCA","pet",0.217095195869374,0.0228460569159856,4761,9.5025236375679,3.15609990607686e-21
"CO2","log_BAI_dbh","HarvardForest","TSCA","pre",0.00105071465573116,0.000122600346951435,4761,8.57024210663429,1.37734887936592e-17
"","log_core_measurement","HKK","AFXY","(Intercept)",-0.545424626473179,0.644990364951308,6407,-0.84563220803206,0.397789531243942
"","log_core_measurement","HKK","AFXY","tmx",0.0432693523499392,0.0190697704151252,6407,2.2690022694568,0.0233012975652547
"","log_core_measurement","HKK","AFXY","wet",0.0321758137254649,0.0085032377712174,6407,3.78394849011242,0.000155767621514542
"","log_core_measurement","HKK","CHTA","(Intercept)",3.44893471952403,0.90056068787906,4248,3.82976379709259,0.00013011592331518
"","log_core_measurement","HKK","CHTA","tmx",-0.093119965316615,0.0290161584744432,4248,-3.2092451314199,0.00134073959890442
"","log_core_measurement","HKK","MEAZ","(Intercept)",3.8797451644243,0.561971968538789,5089,6.90380549498264,5.68276809442642e-12
"","log_core_measurement","HKK","MEAZ","tmx",-0.098149479257457,0.016531132640475,5089,-5.93725072516489,3.09051922818254e-09
"","log_core_measurement","HKK","MEAZ","wet",0.0614533820381078,0.00745904836584483,5089,8.23876974970485,2.19187224095941e-16
"","log_core_measurement","HKK","TOCI","(Intercept)",7.94123416792723,0.77152402798156,7191,10.2929187943801,1.12432803519466e-24
"","log_core_measurement","HKK","TOCI","tmx",-0.278896348332055,0.0227874414937259,7191,-12.2390373842032,4.19366504463818e-34
"","log_core_measurement","HKK","TOCI","wet",0.163211854606995,0.0103473164946894,7191,15.7733509640651,3.95664638105416e-55
"","log_core_measurement_dbh","HKK","AFXY","(Intercept)",-0.686561304490334,0.642670509608172,6405,-1.06829439693588,0.285427995934525
"","log_core_measurement_dbh","HKK","AFXY","dbh",0.0467615995858563,0.00285387018542539,6405,16.3853281850962,3.83776548338987e-59
"","log_core_measurement_dbh","HKK","AFXY","I(dbh^2)",-0.000610417088894034,3.86379511866068e-05,6405,-15.7983813879247,3.48082691094659e-55
"","log_core_measurement_dbh","HKK","AFXY","tmx",0.0273763276916423,0.0190178737342386,6405,1.4395051767725,0.150056313775648
"","log_core_measurement_dbh","HKK","AFXY","wet",0.033026235223807,0.00854293034848212,6405,3.86591413913084,0.000111768834860943
"","log_core_measurement_dbh","HKK","CHTA","(Intercept)",3.38452121595584,0.890257019917097,4246,3.8017349374802,0.000145702454913773
"","log_core_measurement_dbh","HKK","CHTA","dbh",0.0624936822176378,0.00555402329024772,4246,11.2519661787105,5.79841360549382e-29
"","log_core_measurement_dbh","HKK","CHTA","I(dbh^2)",-0.000833102384119,9.69861110407854e-05,4246,-8.5899143205016,1.20513375436143e-17
"","log_core_measurement_dbh","HKK","CHTA","tmx",-0.117570711900763,0.0286987718370728,4246,-4.09671579565248,4.26866364572796e-05
"","log_core_measurement_dbh","HKK","MEAZ","(Intercept)",5.75507206083122,0.583537308746692,5087,9.86238921585293,9.68017294202418e-23
"","log_core_measurement_dbh","HKK","MEAZ","dbh",-0.020423853956111,0.00462066529790428,5087,-4.42011109642031,1.00702756736961e-05
"","log_core_measurement_dbh","HKK","MEAZ","I(dbh^2)",-0.000175261812776985,5.40675623692283e-05,5087,-3.24153346474397,0.00119654577980091
"","log_core_measurement_dbh","HKK","MEAZ","tmx",-0.115223373544606,0.0169764669568156,5087,-6.78724105773653,1.27350449451375e-11
"","log_core_measurement_dbh","HKK","MEAZ","wet",0.0562367278738036,0.007814792294232,5087,7.19618970747453,7.09336102670985e-13
"","log_core_measurement_dbh","HKK","TOCI","(Intercept)",7.82896937776636,0.772007987572187,7189,10.1410471184203,5.26528356745989e-24
"","log_core_measurement_dbh","HKK","TOCI","dbh",0.0150909136429857,0.00395722651314176,7189,3.81350766575264,0.000138154764562635
"","log_core_measurement_dbh","HKK","TOCI","I(dbh^2)",-0.000185095074950404,5.30052377276103e-05,7189,-3.49201480618941,0.000482272826359299
"","log_core_measurement_dbh","HKK","TOCI","tmx",-0.282753859711149,0.0228037223298012,7189,-12.3994607381107,5.97958849125155e-35
"","log_core_measurement_dbh","HKK","TOCI","wet",0.162680313814382,0.01035579867753,7189,15.7091035544526,1.05647511109308e-54
"Year","log_core_measurement_dbh","HKK","AFXY","(Intercept)",4.54062763730916,2.20886083495992,6404,2.05564224121505,0.0398574676472946
"Year","log_core_measurement_dbh","HKK","AFXY","dbh",0.0508338078000063,0.00330401616095542,6404,15.3854597930619,1.76458353536701e-52
"Year","log_core_measurement_dbh","HKK","AFXY","I(dbh^2)",-0.000634494367353401,3.98452252477995e-05,6404,-15.9239749156253,5.08299115308332e-56
"Year","log_core_measurement_dbh","HKK","AFXY","tmx",0.0273797034970079,0.0190068540236018,6404,1.44051737667944,0.1497699639913
"Year","log_core_measurement_dbh","HKK","AFXY","wet",0.033073178059013,0.00853993937926087,6404,3.87276496825385,0.000108679544738647
"Year","log_core_measurement_dbh","HKK","AFXY","Year",-0.00268515763948815,0.0010865041967891,6404,-2.47137346309705,0.0134853390518339
"Year","log_core_measurement_dbh","HKK","CHTA","(Intercept)",3.38452121595584,0.890257019917097,4246,3.8017349374802,0.000145702454913773
"Year","log_core_measurement_dbh","HKK","CHTA","dbh",0.0624936822176378,0.00555402329024772,4246,11.2519661787105,5.79841360549382e-29
"Year","log_core_measurement_dbh","HKK","CHTA","I(dbh^2)",-0.000833102384119,9.69861110407854e-05,4246,-8.5899143205016,1.20513375436143e-17
"Year","log_core_measurement_dbh","HKK","CHTA","tmx",-0.117570711900763,0.0286987718370728,4246,-4.09671579565248,4.26866364572796e-05
"Year","log_core_measurement_dbh","HKK","TOCI","(Intercept)",29.4783808266088,2.66930310522964,7188,11.0434745191939,3.96483935412915e-28
"Year","log_core_measurement_dbh","HKK","TOCI","dbh",0.0294183655754595,0.00426595514602735,7188,6.89607944022929,5.80011692953473e-12
"Year","log_core_measurement_dbh","HKK","TOCI","I(dbh^2)",-0.000217135616258284,5.20853862681275e-05,7188,-4.1688395117299,3.09748792403976e-05
"Year","log_core_measurement_dbh","HKK","TOCI","tmx",-0.280950954711367,0.0227172991752498,7188,-12.3672692138271,8.85771940978631e-35
"Year","log_core_measurement_dbh","HKK","TOCI","wet",0.162942642688024,0.0103390547526992,7188,15.7599167995008,4.86375182164519e-55
"Year","log_core_measurement_dbh","HKK","TOCI","Year",-0.0111446059262494,0.00132387041535586,7188,-8.41819999675243,4.56980003007033e-17
"CO2","log_core_measurement_dbh","HKK","AFXY","(Intercept)",0.140634611855417,0.702367337727038,6404,0.20022943024448,0.84130750909966
"CO2","log_core_measurement_dbh","HKK","AFXY","CO2",-0.00293096988668699,0.00101266948357146,6404,-2.89430059287469,0.00381287604488936
